,song_title,artists,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,song_and_artist
629,hey joe,Jimi Hendrix,0NWPxcsf5vdjdiFUI8NgkP,0.34600000000000003,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.49200000000002,210160,Hey Joe - Jimi Hendrix
630,the real slim shady,Eminem,3yfqSUWxFvZELEM4PmlwIR,0.9490000000000001,0.6609999999999999,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.50399999999999,284200,The Real Slim Shady - Eminem
631,respect,Aretha Franklin,7s25THrKz86DM225dOYwnr,0.805,0.5579999999999999,0,-5.226,1,0.040999999999999995,0.16399999999999998,2.2e-05,0.0546,0.965,114.95,147600,Respect - Aretha Franklin
632,thunder road,Bruce Springsteen,56lhDZNQ5J47aog6mGKeGk,0.369,0.758,5,-5.871,1,0.0364,0.623,1.7800000000000002e-05,0.531,0.6629999999999999,140.71,288720,Thunder Road - Bruce Springsteen
633,belgie ... (is er leven op pluto ...),Het Goede Doel,0otIFwtEKqrDBGb3cvLRu4,0.584,0.662,0,-13.559000000000001,0,0.0412,0.0114,0.000413,0.0741,0.6579999999999999,140.92600000000002,360707,Belgie ... (Is Er Leven Op Pluto ...) - Het Goede Doel
634,teardrop,Massive Attack,67Hna13dNDkZvBpTXRIaOJ,0.615,0.419,11,-8.8,0,0.0395,0.0173,0.49700000000000005,0.135,0.21600000000000003,76.997,330773,Teardrop - Massive Attack
635,take a chance on me,ABBA,5BckPAYcKEJuYs1eV1BHHe,0.684,0.675,11,-8.123,1,0.0257,0.163,0.0,0.242,0.924,107.064,243933,Take A Chance On Me - ABBA
636,halo of flies,Alice Cooper,26uVP8g7Uijo0zuN22De3x,0.387,0.5720000000000001,9,-12.565,1,0.0483,0.39399999999999996,0.747,0.0851,0.39899999999999997,121.796,502160,Halo of Flies - Alice Cooper
637,waterfront - remastered 2002,Simple Minds,3Mw3lZoplwJrVE5Qz7XRUx,0.541,0.789,2,-6.419,1,0.0321,0.000393,0.0489,0.166,0.48,120.117,289920,Waterfront - Remastered 2002 - Simple Minds
638,als het golft,De Dijk,7hd85zDqXaTmLkpVHM6pYG,0.5429999999999999,0.88,7,-5.7170000000000005,0,0.0307,0.0234,8.909999999999998e-05,0.528,0.585,101.87899999999999,214200,Als Het Golft - De Dijk
639,castle on the hill,Ed Sheeran,6PCUP3dWmTjcTtXY02oFdT,0.461,0.8340000000000001,2,-4.868,1,0.0989,0.0232,1.1400000000000001e-05,0.14,0.47100000000000003,135.007,261154,Castle on the Hill - Ed Sheeran
640,lola - live,The Kinks,73to6f7ijVZnzieu66LTkt,0.455,0.522,9,-15.997,1,0.0667,0.114,0.9740000000000001,0.706,0.41700000000000004,134.16299999999998,101392,Lola - Live - The Kinks
641,it's my life,Bon Jovi,0v1XpBHnsbkCn7iJ9Ucr1l,0.551,0.9129999999999999,0,-4.063,0,0.0466,0.0263,1.3500000000000001e-05,0.34700000000000003,0.544,119.992,224493,It's My Life - Bon Jovi
642,there is a light that never goes out - 2011 remaster,The Smiths,0WQiDwKJclirSYG9v5tayI,0.523,0.769,4,-5.855,1,0.0269,0.04,0.0,0.136,0.8759999999999999,136.162,244587,There Is a Light That Never Goes Out - 2011 Remaster - The Smiths
643,freedom! '90 - remastered,George Michael,3tyTt5pEWblt96j1HsXiV5,0.677,0.852,5,-10.856,1,0.0449,0.225,4.04e-05,0.0595,0.93,91.689,390862,Freedom! '90 - Remastered - George Michael
644,have i told you lately,Van Morrison,1VsGYaCBFjCVudtX9IGqDg,0.32899999999999996,0.47700000000000004,4,-10.265999999999998,1,0.034,0.276,0.0139,0.136,0.182,143.532,260387,Have I Told You Lately - Van Morrison
645,never gonna give you up,Rick Astley,4cOdK2wGLETKBW3PvgPWqT,0.721,0.9390000000000001,8,-11.823,1,0.0376,0.115,3.79e-05,0.10800000000000001,0.914,113.309,213573,Never Gonna Give You Up - Rick Astley
646,fields of gold,Eva Cassidy,5vtOJrmovXGxGsnAck694H,0.461,0.0859,9,-14.675999999999998,1,0.0309,0.9740000000000001,1.12e-06,0.077,0.31,79.817,282093,Fields Of Gold - Eva Cassidy
647,the boys of summer,Don Henley,4gvea7UlDkAvsJBPZAd4oB,0.516,0.5489999999999999,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.94099999999997,288733,The Boys Of Summer - Don Henley
648,smalltown boy,Bronski Beat,5vmRQ3zELMLUQPo2FLQ76x,0.685,0.584,5,-10.616,0,0.0276,0.28800000000000003,0.009179999999999999,0.124,0.9390000000000001,134.546,302413,Smalltown Boy - Bronski Beat
649,hey you,Pink Floyd,7F02x6EKYIQV3VcTaTm7oN,0.5870000000000001,0.302,0,-14.975999999999999,1,0.0293,0.223,0.00216,0.128,0.19,112.46,278441,Hey You - Pink Floyd
650,slow dancing in a burning room,John Mayer,2jdAk8ATWIL3dwT47XpRfu,0.667,0.361,1,-8.69,0,0.0273,0.575,0.00506,0.0805,0.29,134.018,242000,Slow Dancing in a Burning Room - John Mayer
651,strawberry fields forever - remastered 2009,The Beatles,3Am0IbOxmvlSXro7N5iSfZ,0.39,0.502,10,-12.277000000000001,1,0.17800000000000002,0.336,0.000138,0.0713,0.289,97.87100000000001,247320,Strawberry Fields Forever - Remastered 2009 - The Beatles
652,runnin' with the devil - 2015 remaster,Van Halen,3KhF2YiNpJvGpfiCW45R6D,0.47200000000000003,0.9,8,-6.406000000000001,0,0.0582,0.14800000000000002,0.000297,0.34,0.42,95.82600000000001,214960,Runnin' with the Devil - 2015 Remaster - Van Halen
653,save your tears,The Weeknd,5QO79kh1waicV47BqGRL3g,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.5429999999999999,0.644,118.051,215627,Save Your Tears - The Weeknd
654,once upon a time in the west - main theme,Ennio Morricone,0c89GbbUO3degznx9eYrq0,0.12300000000000001,0.214,2,-10.946,1,0.037000000000000005,0.836,0.6759999999999999,0.13,0.0451,90.40799999999999,223120,Once Upon a Time in the West - Main Theme - Ennio Morricone
655,father figure,George Michael,0SCk8WpBKSvK6QkSyixRAY,0.48,0.387,3,-10.702,1,0.0271,0.225,2.48e-05,0.0819,0.254,102.027,340360,Father Figure - George Michael
656,someone you loved,Lewis Capaldi,2TIlqbIneP0ZY1O0EzYLlc,0.501,0.405,1,-5.678999999999999,1,0.0319,0.7509999999999999,0.0,0.105,0.446,109.891,182161,Someone You Loved - Lewis Capaldi
657,jimmy - originele studio versie,Boudewijn de Groot,10qcJkRx2MVqnAVKtBquS6,0.6940000000000001,0.721,11,-10.999,1,0.0301,0.247,0.00011999999999999999,0.257,0.8190000000000001,110.772,236827,Jimmy - Originele Studio Versie - Boudewijn de Groot
658,banger hart,Rob De Nijs,2z5SRhPD2NHotguZ6xL5ad,0.71,0.72,2,-10.512,1,0.0367,0.46,0.0,0.0893,0.8440000000000001,124.01799999999999,273032,Banger Hart - Rob De Nijs
659,light my fire,The Doors,5uvosCdMlFdTXhoazkTI5R,0.413,0.725,3,-5.787000000000001,0,0.0324,0.369,2.1600000000000003e-05,0.0905,0.44,124.618,429760,Light My Fire - The Doors
660,watermelon sugar,Harry Styles,6UelLqGlWMcVH1E5c4H7lY,0.5479999999999999,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000,Watermelon Sugar - Harry Styles
661,such a shame - original version,Talk Talk,6kJmK6N95GBuZa1574EcBA,0.605,0.69,3,-11.003,0,0.0295,0.198,0.00132,0.29100000000000004,0.6940000000000001,112.005,266867,Such a Shame - Original Version - Talk Talk
662,i say a little prayer,Aretha Franklin,3NfxSdJnVdon1axzloJgba,0.5920000000000001,0.355,9,-14.050999999999998,1,0.0352,0.478,0.0,0.0585,0.499,133.032,216773,I Say a Little Prayer - Aretha Franklin
663,i will follow - live,U2,6sPhFkiaV0HNM7daKybHpe,0.23399999999999999,0.902,3,-7.353,0,0.0581,0.00123,1e-05,0.9570000000000001,0.49,140.236,238896,I Will Follow - Live - U2
664,driving home for christmas,Chris Rea,3Z3QhZAZpqwZa1phsbQ3JZ,0.49700000000000005,0.6609999999999999,9,-9.047,1,0.0361,0.32799999999999996,0.000317,0.21100000000000002,0.894,180.225,240213,Driving Home for Christmas - Chris Rea
665,let her go,Passenger,1KxwZYyzWNyZSRyErj2ojT,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.243,74.89699999999999,252733,Let Her Go - Passenger
666,nikita,Elton John,3G0ENKW9vzV0SuYKaWFflI,0.632,0.6559999999999999,7,-9.29,1,0.0277,0.12300000000000001,0.000264,0.0735,0.752,86.605,343240,Nikita - Elton John
667,der weg,Herbert Grönemeyer,7AKqM1fV3UuVDvmfPlGqiU,0.344,0.244,5,-10.854000000000001,1,0.038,0.9209999999999999,7.709999999999999e-05,0.11900000000000001,0.191,142.36,259347,Der Weg - Herbert Grönemeyer
668,afraid of the dark,Chef'Special,2vSLSJH9lHKne3zUKYBVPI,0.728,0.619,6,-6.647,0,0.0336,0.0171,0.00021400000000000002,0.405,0.597,120.025,188663,Afraid Of The Dark - Chef'Special
669,jailhouse rock,Elvis Presley,4gphxUgq0JSFv2BCLhNDiE,0.647,0.5820000000000001,10,-9.538,0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396,146480,Jailhouse Rock - Elvis Presley
670,"i don't want to miss a thing - from ""armageddon"" soundtrack",Aerosmith,225xvV8r1yKMHErSWivnow,0.38299999999999995,0.662,2,-5.162000000000001,1,0.0333,0.165,0.0,0.248,0.138,121.154,298760,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack - Aerosmith"
671,'k heb je lief,Paul de Leeuw,2ydITGJdX7BlxYkGTw8yhG,0.524,0.369,11,-12.321,1,0.0361,0.73,0.0,0.0835,0.212,135.751,286093,'k Heb Je Lief - Paul de Leeuw
672,a boy named sue (live),Johnny Cash,27gWw73XeYtc0BJYsh7MTu,0.519,0.455,9,-15.735,1,0.0499,0.9329999999999999,2.06e-06,0.779,0.892,105.118,217525,A Boy Named Sue (Live) - Johnny Cash
673,hier kom ik weg,Daniël Lohues,3ypIuU5k14komDQpTS8UT3,0.5670000000000001,0.38299999999999995,2,-9.785,1,0.0318,0.8420000000000001,1.63e-06,0.131,0.521,92.14399999999999,208160,Hier Kom Ik Weg - Daniël Lohues
674,i want it all - remastered 2011,Queen,4DtB1PJsbl4KAb2rZVNCUL,0.414,0.8420000000000001,11,-5.6979999999999995,0,0.0483,0.025,2.45e-06,0.374,0.392,92.09,242093,I Want It All - Remastered 2011 - Queen
675,the unforgiven ii,Metallica,0IGXkVRn0uCsgn4FvIfpgB,0.49,0.884,8,-4.533,0,0.0428,0.0005139999999999999,0.0017699999999999999,0.27,0.254,132.97799999999998,396440,The Unforgiven II - Metallica
676,papa was a rolling stone,The Temptations,5Lno0hPhvo7BzXVLQzDIS3,0.847,0.599,5,-11.607000000000001,0,0.0422,0.0559,0.00483,0.192,0.873,119.99700000000001,432893,Papa Was A Rolling Stone - The Temptations
677,when the sun goes down,Arctic Monkeys,0ZRrJTPXDToRJ2iLo9oLrW,0.348,0.875,11,-4.758,0,0.19899999999999998,0.0341,0.0,0.11699999999999999,0.40700000000000003,169.15200000000002,202133,When The Sun Goes Down - Arctic Monkeys
678,dat komt door jou,Guus Meeuwis,0X6rTU4wYIzM2CSu75Nbsj,0.59,0.525,2,-9.584,1,0.0431,0.37799999999999995,0.000503,0.122,0.309,133.76,287147,Dat Komt Door Jou - Guus Meeuwis
679,de verzoening,Frank Boeijen Groep,1x9NeDQ4x5rnoO8fznt5TK,0.608,0.307,0,-14.798,1,0.0259,0.6990000000000001,2.36e-06,0.0628,0.284,100.59100000000001,302067,De Verzoening - Frank Boeijen Groep
680,good vibrations - remastered 2001,The Beach Boys,5t9KYe0Fhd5cW6UYT4qP8f,0.396,0.473,10,-7.67,0,0.0345,0.326,0.000124,0.109,0.385,133.44899999999998,219027,Good Vibrations - Remastered 2001 - The Beach Boys
681,chandelier,Sia,2s1sdSqGcKxpPr5lCl7jAV,0.39899999999999997,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.5720000000000001,117.089,216120,Chandelier - Sia
682,is dit alles,Doe Maar,4iUH4ksweue6iGqQUgSzhx,0.833,0.41,2,-13.562000000000001,0,0.132,0.456,6.659999999999999e-05,0.0537,0.88,121.387,323718,Is Dit Alles - Doe Maar
683,let there be rock,AC/DC,753KutoAy00apPsplMRetG,0.332,0.725,11,-5.809,0,0.11599999999999999,0.00020899999999999998,0.607,0.0767,0.42200000000000004,182.364,366347,Let There Be Rock - AC/DC
684,us and them,Pink Floyd,1TKTiKp3zbNgrBH2IwSwIx,0.35700000000000004,0.302,2,-14.526,1,0.0303,0.862,0.5589999999999999,0.634,0.135,72.518,469224,Us and Them - Pink Floyd
685,goodbye yellow brick road - remastered 2014,Elton John,4IRHwIZHzlHT1FQpRa5RdE,0.5589999999999999,0.473,5,-7.712000000000001,1,0.0279,0.446,0.00141,0.154,0.397,121.227,192827,Goodbye Yellow Brick Road - Remastered 2014 - Elton John
686,you'll never walk alone,Gerry & The Pacemakers,6fSNK6QlZskYmKTvJnNH5P,0.474,0.365,0,-5.446000000000001,1,0.0306,0.251,2.02e-06,0.18600000000000003,0.21899999999999997,113.20700000000001,159547,You'll Never Walk Alone - Gerry & The Pacemakers
687,one more light,Linkin Park,3xXBsjrbG1xQIm1xv1cKOt,0.593,0.2,8,-11.062999999999999,1,0.0311,0.904,0.0,0.0897,0.17,83.96600000000001,255067,One More Light - Linkin Park
688,thinking out loud,Ed Sheeran,34gCuhDGsG4bRPIf9bb02f,0.7809999999999999,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,Thinking out Loud - Ed Sheeran
689,a gentleman's excuse me,Fish,4iP8ucwdavRZLeimIcwuGS,0.331,0.174,5,-14.439,1,0.0352,0.863,0.000136,0.318,0.19,125.87,259467,A Gentleman's Excuse Me - Fish
690,baker street,Gerry Rafferty,5gOd6zDC8vhlYjqbQdJVWP,0.49700000000000005,0.349,7,-14.0,1,0.0297,0.0929,0.027999999999999997,0.259,0.42100000000000004,113.762,365627,Baker Street - Gerry Rafferty
691,they don't care about us,Michael Jackson,3wuCCNCnBhJlwkIJTBZFiv,0.8590000000000001,0.905,0,-5.539,0,0.129,0.205,0.00837,0.322,0.731,89.946,284160,They Don't Care About Us - Michael Jackson
692,the best,Tina Turner,6pPWRBubXOBAHnjl5ZIujB,0.662,0.737,0,-9.54,1,0.0296,0.10800000000000001,0.0191,0.11900000000000001,0.7440000000000001,103.867,329800,The Best - Tina Turner
693,one step beyond,Madness,1G6eFFDRaLr9EbThnhzMBD,0.47700000000000004,0.94,0,-4.888,0,0.0423,0.0124,0.032,0.41200000000000003,0.941,154.82,138360,One Step Beyond - Madness
694,"roll over lay down - live at the kursaal, southend / 1975",Status Quo,1QbTI29tkDNK7vYFS6BeYC,0.342,0.69,2,-8.771,1,0.04,0.000737,0.0013800000000000002,0.33799999999999997,0.20600000000000002,132.377,340667,"Roll Over Lay Down - Live At The Kursaal, Southend / 1975 - Status Quo"
695,year of the cat - 2001 remaster,Al Stewart,5jYYumalS1qELrcChOCZrK,0.531,0.607,4,-9.602,0,0.0328,0.0114,0.00511,0.121,0.534,116.652,401400,Year of the Cat - 2001 Remaster - Al Stewart
696,don't cry (original),Guns N' Roses,2N2yrmodOnVF10mKvItC9P,0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.10400000000000001,0.243,124.635,283733,Don't Cry (Original) - Guns N' Roses
697,glory days,Bruce Springsteen,2Y90nL1ohB4sgYELDs7uNx,0.574,0.96,9,-4.906000000000001,1,0.032,0.0457,0.0,0.121,0.978,117.486,254733,Glory Days - Bruce Springsteen
698,like a hurricane,Neil Young,5Hh8DDJl3NgeDZfwps18AR,0.488,0.6729999999999999,9,-10.902000000000001,0,0.0288,0.0006799999999999999,0.8029999999999999,0.133,0.386,114.042,484275,Like a hurricane - Neil Young
699,lea,The Cats,5U4zGdqxaRftV0h4gVp897,0.177,0.522,8,-7.724,1,0.0332,0.391,0.00242,0.0618,0.41700000000000004,166.502,221987,Lea - The Cats
700,heading up high,Armin van Buuren,7fDHYNpNfSJ7h0jDX440Y5,0.52,0.9259999999999999,1,-4.774,0,0.0873,0.0034,0.0018800000000000002,0.111,0.196,128.02700000000002,232853,Heading Up High - Armin van Buuren
701,boys don't cry - single version,The Cure,4dneV7C1yDt9UtyxrQY375,0.465,0.841,11,-5.767,0,0.0633,0.00486,0.0,0.109,0.6890000000000001,168.743,157533,Boys Don't Cry - Single Version - The Cure
702,is she really going out with him? - live,Joe Jackson,3Hf0AfuQSZFNUEQXtTELCs,0.5589999999999999,0.419,6,-8.463,1,0.0736,0.9109999999999999,4.74e-05,0.41100000000000003,0.45399999999999996,110.771,269493,Is She Really Going Out With Him? - Live - Joe Jackson
703,come together - remastered 2009,The Beatles,2EqlS6tkEnglzr7tkKAAYD,0.5329999999999999,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,259947,Come Together - Remastered 2009 - The Beatles
704,holding back the years - 2008 remaster,Simply Red,1yg7fwwYmx9DQ2TdXUmfpJ,0.7070000000000001,0.514,9,-8.885,0,0.0281,0.58,0.00015900000000000002,0.0953,0.524,86.035,269840,Holding Back the Years - 2008 Remaster - Simply Red
705,our house,"Crosby, Stills, Nash & Young",2hitsKa8SthKhRJBXUHbIv,0.5920000000000001,0.205,9,-14.600999999999999,1,0.048,0.8959999999999999,5.4600000000000006e-05,0.11900000000000001,0.37799999999999995,140.282,179760,"Our House - Crosby, Stills, Nash & Young"
706,i have a dream,ABBA,1PtJclc46wTk367PlsU6Uj,0.5489999999999999,0.374,10,-12.049000000000001,1,0.0244,0.6,0.0,0.17800000000000002,0.439,104.311,285413,I Have A Dream - ABBA
707,is dat nou echt?,Bankzitters,1TksL7PBmYxefJYTBrnSE6,0.726,0.508,4,-8.451,0,0.0467,0.0576,2.0399999999999998e-05,0.0618,0.429,174.10299999999998,148966,Is Dat Nou Echt? - Bankzitters
708,what about us,P!nk,0Qh38w01QRXK6KHIv0e3hb,0.491,0.588,1,-6.1770000000000005,1,0.0506,0.0281,2.01e-06,0.0906,0.193,113.60799999999999,269600,What About Us - P!nk
709,bad habits,Ed Sheeran,3rmo8F54jFF8OgYsqTxm5d,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.7899999999999997e-05,0.366,0.537,126.01100000000001,230747,Bad Habits - Ed Sheeran
710,everything i wanted,Billie Eilish,3ZCTVFBt2Brf31RLEnCkWJ,0.7040000000000001,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,everything i wanted - Billie Eilish
711,"trapped - live at meadowlands arena, e. rutherford, nj - august 1984",Bruce Springsteen,5xYCSEP2FWHMkVun6GIyDk,0.316,0.623,7,-6.4110000000000005,1,0.0338,0.03,7e-05,0.601,0.361,161.589,308133,"Trapped - Live at Meadowlands Arena, E. Rutherford, NJ - August 1984 - Bruce Springsteen"
712,dreadlock holiday,10cc,1LOZMYF5s8qhW7Rv4w2gun,0.8370000000000001,0.38,7,-13.341,0,0.064,0.541,0.007890000000000001,0.198,0.892,104.995,267947,Dreadlock Holiday - 10cc
713,faith,George Michael,59eAcAyhYSLi5GKFrgHJzG,0.915,0.49700000000000005,11,-10.435,1,0.102,0.00547,0.00010800000000000001,0.067,0.5529999999999999,95.852,194493,Faith - George Michael
714,firth of fifth,Genesis,6UpMG6BDOd5xecMTu5r3sj,0.272,0.605,11,-9.802,1,0.0373,0.023,0.0946,0.18600000000000003,0.299,86.414,570987,Firth of Fifth - Genesis
715,the long and winding road - remastered 2009,The Beatles,3mlMpmY8oZIBFc39D9zLbh,0.299,0.32899999999999996,3,-10.096,1,0.0279,0.7559999999999999,0.0105,0.0559,0.392,132.282,218187,The Long And Winding Road - Remastered 2009 - The Beatles
716,civil war,Guns N' Roses,6i4Qi1mJxXjqNIL9HfJhRs,0.336,0.787,10,-8.802999999999999,0,0.0732,0.0793,0.0648,0.32,0.38299999999999995,140.003,462093,Civil War - Guns N' Roses
717,one way wind,The Cats,2TUGqSnkaIQylLanv1UWBr,0.645,0.653,4,-9.576,1,0.0249,0.0388,0.00229,0.179,0.723,108.867,220893,One Way Wind - The Cats
718,fernando,ABBA,4BM8yJ0PzBi2ZewpMTOxtx,0.354,0.535,9,-8.876,1,0.0303,0.627,2.8999999999999998e-06,0.0808,0.434,110.821,252960,Fernando - ABBA
719,through the barricades - remastered,Spandau Ballet,5ALQSecfsZLsWip5CZK9aN,0.485,0.278,7,-14.06,1,0.0307,0.303,0.00011,0.122,0.166,146.012,359769,Through the Barricades - Remastered - Spandau Ballet
720,red red wine,UB40,4uOKFydzAejjSFqYbv1XPt,0.857,0.46799999999999997,1,-8.53,1,0.0476,0.00414,1.32e-05,0.26899999999999996,0.843,89.119,183733,Red Red Wine - UB40
721,zonder jou,Paul de Leeuw,4xPkcG6Efkn22baq0kJmQo,0.424,0.42100000000000004,8,-10.252,1,0.0368,0.8440000000000001,0.0,0.163,0.249,133.504,237667,Zonder Jou - Paul de Leeuw
722,this is what it feels like,Armin van Buuren,5GjnIpUlLGEIYk052ISOw9,0.551,0.833,8,-5.2170000000000005,1,0.03,0.0391,2.77e-06,0.0632,0.145,129.885,204360,This Is What It Feels Like - Armin van Buuren
723,walk,Foo Fighters,76Je5Wklky23mVoxiRszcN,0.23399999999999999,0.865,9,-5.131,1,0.0516,3.6200000000000006e-05,0.000532,0.289,0.19399999999999998,137.107,255960,Walk - Foo Fighters
724,good riddance (time of your life),Green Day,6ORqU0bHbVCRjXm9AjyHyZ,0.475,0.43200000000000005,7,-7.843999999999999,1,0.0302,0.183,0.0,0.161,0.648,94.605,153467,Good Riddance (Time of Your Life) - Green Day
725,freak on a leash,Korn,6W21LNLz9Sw7sUSNWMSHRu,0.353,0.898,2,-5.877000000000001,1,0.052000000000000005,2.23e-05,0.105,0.39,0.525,103.29299999999999,255733,Freak On a Leash - Korn
726,de neus umhoeg,Rowwen Hèze,6ciGSCeUiA46HANRzcq8o0,0.622,0.414,0,-14.120999999999999,1,0.0336,0.0723,0.00845,0.0972,0.51,132.137,214800,De Neus Umhoeg - Rowwen Hèze
727,morning has broken - remastered 2021,Yusuf / Cat Stevens,5y8d8RHvxb0KiTa9Nq0xWp,0.44299999999999995,0.365,7,-11.829,1,0.0315,0.5920000000000001,0.00484,0.0886,0.39799999999999996,133.156,199453,Morning Has Broken - Remastered 2021 - Yusuf / Cat Stevens
728,no surprises,Radiohead,10nyNJ6zNy2YVYLrcwLccB,0.255,0.39299999999999996,5,-10.654000000000002,1,0.0278,0.0577,0.00361,0.113,0.11800000000000001,76.426,229120,No Surprises - Radiohead
729,tunnel of love (intro: the carousel waltz),Dire Straits,06ku5BBS2HufqSDVkcSR15,0.491,0.6859999999999999,5,-10.708,1,0.0372,0.245,0.0185,0.281,0.555,137.168,488693,Tunnel of Love (Intro: The Carousel Waltz) - Dire Straits
730,stand my ground,Within Temptation,7Chqf4yGnQlLWAWic9b0ET,0.271,0.866,5,-4.072,0,0.0578,0.0489,0.000762,0.11599999999999999,0.127,175.665,267987,Stand My Ground - Within Temptation
731,new kid in town - 2013 remaster,Eagles,6Zyz8lsnMFpIrCTuvGurCB,0.649,0.425,4,-9.811,1,0.0267,0.37799999999999995,0.0013,0.10800000000000001,0.6509999999999999,107.383,304926,New Kid in Town - 2013 Remaster - Eagles
732,superstition - single version,Stevie Wonder,1h2xVEoJORqrg71HocgqXd,0.633,0.634,8,-12.115,1,0.0725,0.038,0.0064,0.0385,0.872,100.499,245493,Superstition - Single Version - Stevie Wonder
733,amsterdam,FLEMMING,0GRc10CjRqO0wtXUnxR1uY,0.648,0.637,10,-8.531,0,0.0584,0.287,0.0,0.263,0.736,170.12400000000002,172235,Amsterdam - FLEMMING
734,zandloper,Typhoon,4zhSfChynhB1mIneEVOr1l,0.7559999999999999,0.7240000000000001,7,-7.706,0,0.235,0.0458,0.00139,0.948,0.513,134.935,280080,Zandloper - Typhoon
735,auto vliegtuug,Rowwen Hèze,0IJltE2oQr0hu1XNu7kp2p,0.32,0.521,7,-7.125,1,0.0246,0.484,8.48e-05,0.155,0.245,96.15100000000001,238253,Auto Vliegtuug - Rowwen Hèze
736,shape of you,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,1,-3.1830000000000003,0,0.0802,0.581,0.0,0.0931,0.9309999999999999,95.977,233713,Shape of You - Ed Sheeran
737,what it is,Mark Knopfler,1RVZH0clK31T3qB4eZykLp,0.625,0.672,6,-7.261,0,0.0283,0.642,0.233,0.28,0.48200000000000004,122.087,297667,What It Is - Mark Knopfler
738,burning love,Elvis Presley,7zMUCLm1TN9o9JlLISztxO,0.66,0.748,2,-11.206,1,0.0284,0.0993,0.00585,0.28300000000000003,0.972,143.549,170293,Burning Love - Elvis Presley
739,"knowing me, knowing you",ABBA,798cuJeotvXP8UVa8GJPnD,0.546,0.733,2,-7.0729999999999995,1,0.0299,0.0399,1.11e-06,0.235,0.91,107.285,241920,"Knowing Me, Knowing You - ABBA"
740,dat ik je mis,Maaike Ouboter,5YYeOieVKYk5fH0dtqZvpp,0.49700000000000005,0.125,9,-13.173,1,0.0613,0.879,0.0,0.10300000000000001,0.27899999999999997,173.791,256347,Dat Ik Je Mis - Maaike Ouboter
741,i will wait,Mumford & Sons,1fXiYSWmkKJfRKMegCkI11,0.478,0.758,1,-5.4,1,0.0331,0.00974,0.00717,0.312,0.452,131.109,276720,I Will Wait - Mumford & Sons
742,just give me a reason (feat. nate ruess),P!nk,1mKXFLRA179hdOWQBwUk9e,0.778,0.547,2,-7.273,1,0.0489,0.34600000000000003,0.000302,0.132,0.441,95.00200000000001,242733,Just Give Me a Reason (feat. Nate Ruess) - P!nk
